Death Count,Group,Number of Records,Record ID
1289000,Soviet Prisoners of War,1,12989
1290000,Soviet Prisoners of War,1,12990
1291000,Soviet Prisoners of War,1,12991
1292000,Soviet Prisoners of War,1,12992
1293000,Soviet Prisoners of War,1,12993
1294000,Soviet Prisoners of War,1,12994
1295000,Soviet Prisoners of War,1,12995
1296000,Soviet Prisoners of War,1,12996
1297000,Soviet Prisoners of War,1,12997
1298000,Soviet Prisoners of War,1,12998
1299000,Soviet Prisoners of War,1,12999
1300000,Soviet Prisoners of War,1,13000
1301000,Soviet Prisoners of War,1,13001
1302000,Soviet Prisoners of War,1,13002
1303000,Soviet Prisoners of War,1,13003
1304000,Soviet Prisoners of War,1,13004
1305000,Soviet Prisoners of War,1,13005
1306000,Soviet Prisoners of War,1,13006
1307000,Soviet Prisoners of War,1,13007
1308000,Soviet Prisoners of War,1,13008
1309000,Soviet Prisoners of War,1,13009
1310000,Soviet Prisoners of War,1,13010
1311000,Soviet Prisoners of War,1,13011
1312000,Soviet Prisoners of War,1,13012
1313000,Soviet Prisoners of War,1,13013
1314000,Soviet Prisoners of War,1,13014
1315000,Soviet Prisoners of War,1,13015
1316000,Soviet Prisoners of War,1,13016
1317000,Soviet Prisoners of War,1,13017
1318000,Soviet Prisoners of War,1,13018
1319000,Soviet Prisoners of War,1,13019
1320000,Soviet Prisoners of War,1,13020
1321000,Soviet Prisoners of War,1,13021
1322000,Soviet Prisoners of War,1,13022
1323000,Soviet Prisoners of War,1,13023
1324000,Soviet Prisoners of War,1,13024
1325000,Soviet Prisoners of War,1,13025
1326000,Soviet Prisoners of War,1,13026
1327000,Soviet Prisoners of War,1,13027
1328000,Soviet Prisoners of War,1,13028
1329000,Soviet Prisoners of War,1,13029
1330000,Soviet Prisoners of War,1,13030
1331000,Soviet Prisoners of War,1,13031
1332000,Soviet Prisoners of War,1,13032
1333000,Soviet Prisoners of War,1,13033
1334000,Soviet Prisoners of War,1,13034
1335000,Soviet Prisoners of War,1,13035
1336000,Soviet Prisoners of War,1,13036
1337000,Soviet Prisoners of War,1,13037
1338000,Soviet Prisoners of War,1,13038
1339000,Soviet Prisoners of War,1,13039
1340000,Soviet Prisoners of War,1,13040
1341000,Soviet Prisoners of War,1,13041
1342000,Soviet Prisoners of War,1,13042
1343000,Soviet Prisoners of War,1,13043
1344000,Soviet Prisoners of War,1,13044
1345000,Soviet Prisoners of War,1,13045
1346000,Soviet Prisoners of War,1,13046
1347000,Soviet Prisoners of War,1,13047
1348000,Soviet Prisoners of War,1,13048
1349000,Soviet Prisoners of War,1,13049
1350000,Soviet Prisoners of War,1,13050
1351000,Soviet Prisoners of War,1,13051
1352000,Soviet Prisoners of War,1,13052
1353000,Soviet Prisoners of War,1,13053
1354000,Soviet Prisoners of War,1,13054
1355000,Soviet Prisoners of War,1,13055
1356000,Soviet Prisoners of War,1,13056
1357000,Soviet Prisoners of War,1,13057
1358000,Soviet Prisoners of War,1,13058
1359000,Soviet Prisoners of War,1,13059
1360000,Soviet Prisoners of War,1,13060
1361000,Soviet Prisoners of War,1,13061
1362000,Soviet Prisoners of War,1,13062
1363000,Soviet Prisoners of War,1,13063
1364000,Soviet Prisoners of War,1,13064
1365000,Soviet Prisoners of War,1,13065
1366000,Soviet Prisoners of War,1,13066
1367000,Soviet Prisoners of War,1,13067
1368000,Soviet Prisoners of War,1,13068
1369000,Soviet Prisoners of War,1,13069
1370000,Soviet Prisoners of War,1,13070
1371000,Soviet Prisoners of War,1,13071
1372000,Soviet Prisoners of War,1,13072
1373000,Soviet Prisoners of War,1,13073
1374000,Soviet Prisoners of War,1,13074
1375000,Soviet Prisoners of War,1,13075
1376000,Soviet Prisoners of War,1,13076
1377000,Soviet Prisoners of War,1,13077
1378000,Soviet Prisoners of War,1,13078
1379000,Soviet Prisoners of War,1,13079
1380000,Soviet Prisoners of War,1,13080
1381000,Soviet Prisoners of War,1,13081
1382000,Soviet Prisoners of War,1,13082
1383000,Soviet Prisoners of War,1,13083
1384000,Soviet Prisoners of War,1,13084
1385000,Soviet Prisoners of War,1,13085
1386000,Soviet Prisoners of War,1,13086
1387000,Soviet Prisoners of War,1,13087
1388000,Soviet Prisoners of War,1,13088
1389000,Soviet Prisoners of War,1,13089
1390000,Soviet Prisoners of War,1,13090
1391000,Soviet Prisoners of War,1,13091
1392000,Soviet Prisoners of War,1,13092
1393000,Soviet Prisoners of War,1,13093
1394000,Soviet Prisoners of War,1,13094
1395000,Soviet Prisoners of War,1,13095
1396000,Soviet Prisoners of War,1,13096
1397000,Soviet Prisoners of War,1,13097
1398000,Soviet Prisoners of War,1,13098
1399000,Soviet Prisoners of War,1,13099
1400000,Soviet Prisoners of War,1,13100
1401000,Soviet Prisoners of War,1,13101
1402000,Soviet Prisoners of War,1,13102
1403000,Soviet Prisoners of War,1,13103
1404000,Soviet Prisoners of War,1,13104
1405000,Soviet Prisoners of War,1,13105
1406000,Soviet Prisoners of War,1,13106
1407000,Soviet Prisoners of War,1,13107
1408000,Soviet Prisoners of War,1,13108
1409000,Soviet Prisoners of War,1,13109
1410000,Soviet Prisoners of War,1,13110
1411000,Soviet Prisoners of War,1,13111
1412000,Soviet Prisoners of War,1,13112
1413000,Soviet Prisoners of War,1,13113
1414000,Soviet Prisoners of War,1,13114
1415000,Soviet Prisoners of War,1,13115
1416000,Soviet Prisoners of War,1,13116
1417000,Soviet Prisoners of War,1,13117
1418000,Soviet Prisoners of War,1,13118
1419000,Soviet Prisoners of War,1,13119
1420000,Soviet Prisoners of War,1,13120
1421000,Soviet Prisoners of War,1,13121
1422000,Soviet Prisoners of War,1,13122
1423000,Soviet Prisoners of War,1,13123
1424000,Soviet Prisoners of War,1,13124
1425000,Soviet Prisoners of War,1,13125
1426000,Soviet Prisoners of War,1,13126
1427000,Soviet Prisoners of War,1,13127
1428000,Soviet Prisoners of War,1,13128
1429000,Soviet Prisoners of War,1,13129
1430000,Soviet Prisoners of War,1,13130
1431000,Soviet Prisoners of War,1,13131
1432000,Soviet Prisoners of War,1,13132
1433000,Soviet Prisoners of War,1,13133
1434000,Soviet Prisoners of War,1,13134
1435000,Soviet Prisoners of War,1,13135
1436000,Soviet Prisoners of War,1,13136
1437000,Soviet Prisoners of War,1,13137
1438000,Soviet Prisoners of War,1,13138
1439000,Soviet Prisoners of War,1,13139
1440000,Soviet Prisoners of War,1,13140
1441000,Soviet Prisoners of War,1,13141
1442000,Soviet Prisoners of War,1,13142
1443000,Soviet Prisoners of War,1,13143
1444000,Soviet Prisoners of War,1,13144
1445000,Soviet Prisoners of War,1,13145
1446000,Soviet Prisoners of War,1,13146
1447000,Soviet Prisoners of War,1,13147
1448000,Soviet Prisoners of War,1,13148
1449000,Soviet Prisoners of War,1,13149
1450000,Soviet Prisoners of War,1,13150
1451000,Soviet Prisoners of War,1,13151
1452000,Soviet Prisoners of War,1,13152
1453000,Soviet Prisoners of War,1,13153
1454000,Soviet Prisoners of War,1,13154
1455000,Soviet Prisoners of War,1,13155
1456000,Soviet Prisoners of War,1,13156
1457000,Soviet Prisoners of War,1,13157
1458000,Soviet Prisoners of War,1,13158
1459000,Soviet Prisoners of War,1,13159
1460000,Soviet Prisoners of War,1,13160
1461000,Soviet Prisoners of War,1,13161
1462000,Soviet Prisoners of War,1,13162
1463000,Soviet Prisoners of War,1,13163
1464000,Soviet Prisoners of War,1,13164
1465000,Soviet Prisoners of War,1,13165
1466000,Soviet Prisoners of War,1,13166
1467000,Soviet Prisoners of War,1,13167
1468000,Soviet Prisoners of War,1,13168
1469000,Soviet Prisoners of War,1,13169
1470000,Soviet Prisoners of War,1,13170
1471000,Soviet Prisoners of War,1,13171
1472000,Soviet Prisoners of War,1,13172
1473000,Soviet Prisoners of War,1,13173
1474000,Soviet Prisoners of War,1,13174
1475000,Soviet Prisoners of War,1,13175
1476000,Soviet Prisoners of War,1,13176
1477000,Soviet Prisoners of War,1,13177
1478000,Soviet Prisoners of War,1,13178
1479000,Soviet Prisoners of War,1,13179
1480000,Soviet Prisoners of War,1,13180
1481000,Soviet Prisoners of War,1,13181
1482000,Soviet Prisoners of War,1,13182
1483000,Soviet Prisoners of War,1,13183
1484000,Soviet Prisoners of War,1,13184
1485000,Soviet Prisoners of War,1,13185
1486000,Soviet Prisoners of War,1,13186
1487000,Soviet Prisoners of War,1,13187
1488000,Soviet Prisoners of War,1,13188
1489000,Soviet Prisoners of War,1,13189
1490000,Soviet Prisoners of War,1,13190
1491000,Soviet Prisoners of War,1,13191
1492000,Soviet Prisoners of War,1,13192
1493000,Soviet Prisoners of War,1,13193
1494000,Soviet Prisoners of War,1,13194
1495000,Soviet Prisoners of War,1,13195
1496000,Soviet Prisoners of War,1,13196
1497000,Soviet Prisoners of War,1,13197
1498000,Soviet Prisoners of War,1,13198
1499000,Soviet Prisoners of War,1,13199
1500000,Soviet Prisoners of War,1,13200
1501000,Soviet Prisoners of War,1,13201
1502000,Soviet Prisoners of War,1,13202
1503000,Soviet Prisoners of War,1,13203
1504000,Soviet Prisoners of War,1,13204
1505000,Soviet Prisoners of War,1,13205
1506000,Soviet Prisoners of War,1,13206
1507000,Soviet Prisoners of War,1,13207
1508000,Soviet Prisoners of War,1,13208
1509000,Soviet Prisoners of War,1,13209
1510000,Soviet Prisoners of War,1,13210
1511000,Soviet Prisoners of War,1,13211
1512000,Soviet Prisoners of War,1,13212
1513000,Soviet Prisoners of War,1,13213
1514000,Soviet Prisoners of War,1,13214
1515000,Soviet Prisoners of War,1,13215
1516000,Soviet Prisoners of War,1,13216
1517000,Soviet Prisoners of War,1,13217
1518000,Soviet Prisoners of War,1,13218
1519000,Soviet Prisoners of War,1,13219
1520000,Soviet Prisoners of War,1,13220
1521000,Soviet Prisoners of War,1,13221
1522000,Soviet Prisoners of War,1,13222
1523000,Soviet Prisoners of War,1,13223
1524000,Soviet Prisoners of War,1,13224
1525000,Soviet Prisoners of War,1,13225
1526000,Soviet Prisoners of War,1,13226
1527000,Soviet Prisoners of War,1,13227
1528000,Soviet Prisoners of War,1,13228
1529000,Soviet Prisoners of War,1,13229
1530000,Soviet Prisoners of War,1,13230
1531000,Soviet Prisoners of War,1,13231
1532000,Soviet Prisoners of War,1,13232
1533000,Soviet Prisoners of War,1,13233
1534000,Soviet Prisoners of War,1,13234
1535000,Soviet Prisoners of War,1,13235
1536000,Soviet Prisoners of War,1,13236
1537000,Soviet Prisoners of War,1,13237
1538000,Soviet Prisoners of War,1,13238
1539000,Soviet Prisoners of War,1,13239
1540000,Soviet Prisoners of War,1,13240
1541000,Soviet Prisoners of War,1,13241
1542000,Soviet Prisoners of War,1,13242
1543000,Soviet Prisoners of War,1,13243
1544000,Soviet Prisoners of War,1,13244
1545000,Soviet Prisoners of War,1,13245
1546000,Soviet Prisoners of War,1,13246
1547000,Soviet Prisoners of War,1,13247
1548000,Soviet Prisoners of War,1,13248
1549000,Soviet Prisoners of War,1,13249
1550000,Soviet Prisoners of War,1,13250
1551000,Soviet Prisoners of War,1,13251
1552000,Soviet Prisoners of War,1,13252
1553000,Soviet Prisoners of War,1,13253
1554000,Soviet Prisoners of War,1,13254
1555000,Soviet Prisoners of War,1,13255
1556000,Soviet Prisoners of War,1,13256
1557000,Soviet Prisoners of War,1,13257
1558000,Soviet Prisoners of War,1,13258
1559000,Soviet Prisoners of War,1,13259
1560000,Soviet Prisoners of War,1,13260
1561000,Soviet Prisoners of War,1,13261
1562000,Soviet Prisoners of War,1,13262
1563000,Soviet Prisoners of War,1,13263
1564000,Soviet Prisoners of War,1,13264
1565000,Soviet Prisoners of War,1,13265
1566000,Soviet Prisoners of War,1,13266
1567000,Soviet Prisoners of War,1,13267
1568000,Soviet Prisoners of War,1,13268
1569000,Soviet Prisoners of War,1,13269
1570000,Soviet Prisoners of War,1,13270
1571000,Soviet Prisoners of War,1,13271
1572000,Soviet Prisoners of War,1,13272
1573000,Soviet Prisoners of War,1,13273
1574000,Soviet Prisoners of War,1,13274
1575000,Soviet Prisoners of War,1,13275
1576000,Soviet Prisoners of War,1,13276
1577000,Soviet Prisoners of War,1,13277
1578000,Soviet Prisoners of War,1,13278
1579000,Soviet Prisoners of War,1,13279
1580000,Soviet Prisoners of War,1,13280
1581000,Soviet Prisoners of War,1,13281
1582000,Soviet Prisoners of War,1,13282
1583000,Soviet Prisoners of War,1,13283
1584000,Soviet Prisoners of War,1,13284
1585000,Soviet Prisoners of War,1,13285
1586000,Soviet Prisoners of War,1,13286
1587000,Soviet Prisoners of War,1,13287
1588000,Soviet Prisoners of War,1,13288
1589000,Soviet Prisoners of War,1,13289
1590000,Soviet Prisoners of War,1,13290
1591000,Soviet Prisoners of War,1,13291
1592000,Soviet Prisoners of War,1,13292
1593000,Soviet Prisoners of War,1,13293
1594000,Soviet Prisoners of War,1,13294
1595000,Soviet Prisoners of War,1,13295
1596000,Soviet Prisoners of War,1,13296
1597000,Soviet Prisoners of War,1,13297
1598000,Soviet Prisoners of War,1,13298
1599000,Soviet Prisoners of War,1,13299
1600000,Soviet Prisoners of War,1,13300
1601000,Soviet Prisoners of War,1,13301
1602000,Soviet Prisoners of War,1,13302
1603000,Soviet Prisoners of War,1,13303
1604000,Soviet Prisoners of War,1,13304
1605000,Soviet Prisoners of War,1,13305
1606000,Soviet Prisoners of War,1,13306
1607000,Soviet Prisoners of War,1,13307
1608000,Soviet Prisoners of War,1,13308
1609000,Soviet Prisoners of War,1,13309
1610000,Soviet Prisoners of War,1,13310
1611000,Soviet Prisoners of War,1,13311
1612000,Soviet Prisoners of War,1,13312
1613000,Soviet Prisoners of War,1,13313
1614000,Soviet Prisoners of War,1,13314
1615000,Soviet Prisoners of War,1,13315
1616000,Soviet Prisoners of War,1,13316
1617000,Soviet Prisoners of War,1,13317
1618000,Soviet Prisoners of War,1,13318
1619000,Soviet Prisoners of War,1,13319
1620000,Soviet Prisoners of War,1,13320
1621000,Soviet Prisoners of War,1,13321
1622000,Soviet Prisoners of War,1,13322
1623000,Soviet Prisoners of War,1,13323
1624000,Soviet Prisoners of War,1,13324
1625000,Soviet Prisoners of War,1,13325
1626000,Soviet Prisoners of War,1,13326
1627000,Soviet Prisoners of War,1,13327
1628000,Soviet Prisoners of War,1,13328
1629000,Soviet Prisoners of War,1,13329
1630000,Soviet Prisoners of War,1,13330
1631000,Soviet Prisoners of War,1,13331
1632000,Soviet Prisoners of War,1,13332
1633000,Soviet Prisoners of War,1,13333
1634000,Soviet Prisoners of War,1,13334
1635000,Soviet Prisoners of War,1,13335
1636000,Soviet Prisoners of War,1,13336
1637000,Soviet Prisoners of War,1,13337
1638000,Soviet Prisoners of War,1,13338
1639000,Soviet Prisoners of War,1,13339
1640000,Soviet Prisoners of War,1,13340
1641000,Soviet Prisoners of War,1,13341
1642000,Soviet Prisoners of War,1,13342
1643000,Soviet Prisoners of War,1,13343
1644000,Soviet Prisoners of War,1,13344
1645000,Soviet Prisoners of War,1,13345
1646000,Soviet Prisoners of War,1,13346
1647000,Soviet Prisoners of War,1,13347
1648000,Soviet Prisoners of War,1,13348
1649000,Soviet Prisoners of War,1,13349
1650000,Soviet Prisoners of War,1,13350
1651000,Soviet Prisoners of War,1,13351
1652000,Soviet Prisoners of War,1,13352
1653000,Soviet Prisoners of War,1,13353
1654000,Soviet Prisoners of War,1,13354
1655000,Soviet Prisoners of War,1,13355
1656000,Soviet Prisoners of War,1,13356
1657000,Soviet Prisoners of War,1,13357
1658000,Soviet Prisoners of War,1,13358
1659000,Soviet Prisoners of War,1,13359
1660000,Soviet Prisoners of War,1,13360
1661000,Soviet Prisoners of War,1,13361
1662000,Soviet Prisoners of War,1,13362
1663000,Soviet Prisoners of War,1,13363
1664000,Soviet Prisoners of War,1,13364
1665000,Soviet Prisoners of War,1,13365
1666000,Soviet Prisoners of War,1,13366
1667000,Soviet Prisoners of War,1,13367
1668000,Soviet Prisoners of War,1,13368
1669000,Soviet Prisoners of War,1,13369
1670000,Soviet Prisoners of War,1,13370
1671000,Soviet Prisoners of War,1,13371
1672000,Soviet Prisoners of War,1,13372
1673000,Soviet Prisoners of War,1,13373
1674000,Soviet Prisoners of War,1,13374
1675000,Soviet Prisoners of War,1,13375
1676000,Soviet Prisoners of War,1,13376
1677000,Soviet Prisoners of War,1,13377
1678000,Soviet Prisoners of War,1,13378
1679000,Soviet Prisoners of War,1,13379
1680000,Soviet Prisoners of War,1,13380
1681000,Soviet Prisoners of War,1,13381
1682000,Soviet Prisoners of War,1,13382
1683000,Soviet Prisoners of War,1,13383
1684000,Soviet Prisoners of War,1,13384
1685000,Soviet Prisoners of War,1,13385
1686000,Soviet Prisoners of War,1,13386
1687000,Soviet Prisoners of War,1,13387
1688000,Soviet Prisoners of War,1,13388
1689000,Soviet Prisoners of War,1,13389
1690000,Soviet Prisoners of War,1,13390
1691000,Soviet Prisoners of War,1,13391
1692000,Soviet Prisoners of War,1,13392
1693000,Soviet Prisoners of War,1,13393
1694000,Soviet Prisoners of War,1,13394
1695000,Soviet Prisoners of War,1,13395
1696000,Soviet Prisoners of War,1,13396
1697000,Soviet Prisoners of War,1,13397
1698000,Soviet Prisoners of War,1,13398
1699000,Soviet Prisoners of War,1,13399
1700000,Soviet Prisoners of War,1,13400
1701000,Soviet Prisoners of War,1,13401
1702000,Soviet Prisoners of War,1,13402
1703000,Soviet Prisoners of War,1,13403
1704000,Soviet Prisoners of War,1,13404
1705000,Soviet Prisoners of War,1,13405
1706000,Soviet Prisoners of War,1,13406
1707000,Soviet Prisoners of War,1,13407
1708000,Soviet Prisoners of War,1,13408
1709000,Soviet Prisoners of War,1,13409
1710000,Soviet Prisoners of War,1,13410
1711000,Soviet Prisoners of War,1,13411
1712000,Soviet Prisoners of War,1,13412
1713000,Soviet Prisoners of War,1,13413
1714000,Soviet Prisoners of War,1,13414
1715000,Soviet Prisoners of War,1,13415
1716000,Soviet Prisoners of War,1,13416
1717000,Soviet Prisoners of War,1,13417
1718000,Soviet Prisoners of War,1,13418
1719000,Soviet Prisoners of War,1,13419
1720000,Soviet Prisoners of War,1,13420
1721000,Soviet Prisoners of War,1,13421
1722000,Soviet Prisoners of War,1,13422
1723000,Soviet Prisoners of War,1,13423
1724000,Soviet Prisoners of War,1,13424
1725000,Soviet Prisoners of War,1,13425
1726000,Soviet Prisoners of War,1,13426
1727000,Soviet Prisoners of War,1,13427
1728000,Soviet Prisoners of War,1,13428
1729000,Soviet Prisoners of War,1,13429
1730000,Soviet Prisoners of War,1,13430
1731000,Soviet Prisoners of War,1,13431
1732000,Soviet Prisoners of War,1,13432
1733000,Soviet Prisoners of War,1,13433
1734000,Soviet Prisoners of War,1,13434
1735000,Soviet Prisoners of War,1,13435
1736000,Soviet Prisoners of War,1,13436
1737000,Soviet Prisoners of War,1,13437
1738000,Soviet Prisoners of War,1,13438
1739000,Soviet Prisoners of War,1,13439
1740000,Soviet Prisoners of War,1,13440
1741000,Soviet Prisoners of War,1,13441
1742000,Soviet Prisoners of War,1,13442
1743000,Soviet Prisoners of War,1,13443
1744000,Soviet Prisoners of War,1,13444
1745000,Soviet Prisoners of War,1,13445
1746000,Soviet Prisoners of War,1,13446
1747000,Soviet Prisoners of War,1,13447
1748000,Soviet Prisoners of War,1,13448
1749000,Soviet Prisoners of War,1,13449
1750000,Soviet Prisoners of War,1,13450
1751000,Soviet Prisoners of War,1,13451
1752000,Soviet Prisoners of War,1,13452
1753000,Soviet Prisoners of War,1,13453
1754000,Soviet Prisoners of War,1,13454
1755000,Soviet Prisoners of War,1,13455
1756000,Soviet Prisoners of War,1,13456
1757000,Soviet Prisoners of War,1,13457
1758000,Soviet Prisoners of War,1,13458
1759000,Soviet Prisoners of War,1,13459
1760000,Soviet Prisoners of War,1,13460
1761000,Soviet Prisoners of War,1,13461
1762000,Soviet Prisoners of War,1,13462
1763000,Soviet Prisoners of War,1,13463
1764000,Soviet Prisoners of War,1,13464
1765000,Soviet Prisoners of War,1,13465
1766000,Soviet Prisoners of War,1,13466
1767000,Soviet Prisoners of War,1,13467
1768000,Soviet Prisoners of War,1,13468
1769000,Soviet Prisoners of War,1,13469
1770000,Soviet Prisoners of War,1,13470
1771000,Soviet Prisoners of War,1,13471
1772000,Soviet Prisoners of War,1,13472
1773000,Soviet Prisoners of War,1,13473
1774000,Soviet Prisoners of War,1,13474
1775000,Soviet Prisoners of War,1,13475
1776000,Soviet Prisoners of War,1,13476
1777000,Soviet Prisoners of War,1,13477
1778000,Soviet Prisoners of War,1,13478
1779000,Soviet Prisoners of War,1,13479
1780000,Soviet Prisoners of War,1,13480
1781000,Soviet Prisoners of War,1,13481
1782000,Soviet Prisoners of War,1,13482
1783000,Soviet Prisoners of War,1,13483
1784000,Soviet Prisoners of War,1,13484
1785000,Soviet Prisoners of War,1,13485
1786000,Soviet Prisoners of War,1,13486
1787000,Soviet Prisoners of War,1,13487
1788000,Soviet Prisoners of War,1,13488
1789000,Soviet Prisoners of War,1,13489
1790000,Soviet Prisoners of War,1,13490
1791000,Soviet Prisoners of War,1,13491
1792000,Soviet Prisoners of War,1,13492
1793000,Soviet Prisoners of War,1,13493
1794000,Soviet Prisoners of War,1,13494
1795000,Soviet Prisoners of War,1,13495
1796000,Soviet Prisoners of War,1,13496
1797000,Soviet Prisoners of War,1,13497
1798000,Soviet Prisoners of War,1,13498
1799000,Soviet Prisoners of War,1,13499
1800000,Soviet Prisoners of War,1,13500
1801000,Soviet Prisoners of War,1,13501
1802000,Soviet Prisoners of War,1,13502
1803000,Soviet Prisoners of War,1,13503
1804000,Soviet Prisoners of War,1,13504
1805000,Soviet Prisoners of War,1,13505
1806000,Soviet Prisoners of War,1,13506
1807000,Soviet Prisoners of War,1,13507
1808000,Soviet Prisoners of War,1,13508
1809000,Soviet Prisoners of War,1,13509
1810000,Soviet Prisoners of War,1,13510
1811000,Soviet Prisoners of War,1,13511
1812000,Soviet Prisoners of War,1,13512
1813000,Soviet Prisoners of War,1,13513
1814000,Soviet Prisoners of War,1,13514
1815000,Soviet Prisoners of War,1,13515
1816000,Soviet Prisoners of War,1,13516
1817000,Soviet Prisoners of War,1,13517
1818000,Soviet Prisoners of War,1,13518
1819000,Soviet Prisoners of War,1,13519
1820000,Soviet Prisoners of War,1,13520
1821000,Soviet Prisoners of War,1,13521
1822000,Soviet Prisoners of War,1,13522
1823000,Soviet Prisoners of War,1,13523
1824000,Soviet Prisoners of War,1,13524
1825000,Soviet Prisoners of War,1,13525
1826000,Soviet Prisoners of War,1,13526
1827000,Soviet Prisoners of War,1,13527
1828000,Soviet Prisoners of War,1,13528
1829000,Soviet Prisoners of War,1,13529
1830000,Soviet Prisoners of War,1,13530
1831000,Soviet Prisoners of War,1,13531
1832000,Soviet Prisoners of War,1,13532
1833000,Soviet Prisoners of War,1,13533
1834000,Soviet Prisoners of War,1,13534
1835000,Soviet Prisoners of War,1,13535
1836000,Soviet Prisoners of War,1,13536
1837000,Soviet Prisoners of War,1,13537
1838000,Soviet Prisoners of War,1,13538
1839000,Soviet Prisoners of War,1,13539
1840000,Soviet Prisoners of War,1,13540
1841000,Soviet Prisoners of War,1,13541
1842000,Soviet Prisoners of War,1,13542
1843000,Soviet Prisoners of War,1,13543
1844000,Soviet Prisoners of War,1,13544
1845000,Soviet Prisoners of War,1,13545
1846000,Soviet Prisoners of War,1,13546
1847000,Soviet Prisoners of War,1,13547
1848000,Soviet Prisoners of War,1,13548
1849000,Soviet Prisoners of War,1,13549
1850000,Soviet Prisoners of War,1,13550
1851000,Soviet Prisoners of War,1,13551
1852000,Soviet Prisoners of War,1,13552
1853000,Soviet Prisoners of War,1,13553
1854000,Soviet Prisoners of War,1,13554
1855000,Soviet Prisoners of War,1,13555
1856000,Soviet Prisoners of War,1,13556
1857000,Soviet Prisoners of War,1,13557
1858000,Soviet Prisoners of War,1,13558
1859000,Soviet Prisoners of War,1,13559
1860000,Soviet Prisoners of War,1,13560
1861000,Soviet Prisoners of War,1,13561
1862000,Soviet Prisoners of War,1,13562
1863000,Soviet Prisoners of War,1,13563
1864000,Soviet Prisoners of War,1,13564
1865000,Soviet Prisoners of War,1,13565
1866000,Soviet Prisoners of War,1,13566
1867000,Soviet Prisoners of War,1,13567
1868000,Soviet Prisoners of War,1,13568
1869000,Soviet Prisoners of War,1,13569
1870000,Soviet Prisoners of War,1,13570
1871000,Soviet Prisoners of War,1,13571
1872000,Soviet Prisoners of War,1,13572
1873000,Soviet Prisoners of War,1,13573
1874000,Soviet Prisoners of War,1,13574
1875000,Soviet Prisoners of War,1,13575
1876000,Soviet Prisoners of War,1,13576
1877000,Soviet Prisoners of War,1,13577
1878000,Soviet Prisoners of War,1,13578
1879000,Soviet Prisoners of War,1,13579
1880000,Soviet Prisoners of War,1,13580
1881000,Soviet Prisoners of War,1,13581
1882000,Soviet Prisoners of War,1,13582
1883000,Soviet Prisoners of War,1,13583
1884000,Soviet Prisoners of War,1,13584
1885000,Soviet Prisoners of War,1,13585
1886000,Soviet Prisoners of War,1,13586
1887000,Soviet Prisoners of War,1,13587
1888000,Soviet Prisoners of War,1,13588
1889000,Soviet Prisoners of War,1,13589
1890000,Soviet Prisoners of War,1,13590
1891000,Soviet Prisoners of War,1,13591
1892000,Soviet Prisoners of War,1,13592
1893000,Soviet Prisoners of War,1,13593
1894000,Soviet Prisoners of War,1,13594
1895000,Soviet Prisoners of War,1,13595
1896000,Soviet Prisoners of War,1,13596
1897000,Soviet Prisoners of War,1,13597
1898000,Soviet Prisoners of War,1,13598
1899000,Soviet Prisoners of War,1,13599
1900000,Soviet Prisoners of War,1,13600
1901000,Soviet Prisoners of War,1,13601
1902000,Soviet Prisoners of War,1,13602
1903000,Soviet Prisoners of War,1,13603
1904000,Soviet Prisoners of War,1,13604
1905000,Soviet Prisoners of War,1,13605
1906000,Soviet Prisoners of War,1,13606
1907000,Soviet Prisoners of War,1,13607
1908000,Soviet Prisoners of War,1,13608
1909000,Soviet Prisoners of War,1,13609
1910000,Soviet Prisoners of War,1,13610
1911000,Soviet Prisoners of War,1,13611
1912000,Soviet Prisoners of War,1,13612
1913000,Soviet Prisoners of War,1,13613
1914000,Soviet Prisoners of War,1,13614
1915000,Soviet Prisoners of War,1,13615
1916000,Soviet Prisoners of War,1,13616
1917000,Soviet Prisoners of War,1,13617
1918000,Soviet Prisoners of War,1,13618
1919000,Soviet Prisoners of War,1,13619
1920000,Soviet Prisoners of War,1,13620
1921000,Soviet Prisoners of War,1,13621
1922000,Soviet Prisoners of War,1,13622
1923000,Soviet Prisoners of War,1,13623
1924000,Soviet Prisoners of War,1,13624
1925000,Soviet Prisoners of War,1,13625
1926000,Soviet Prisoners of War,1,13626
1927000,Soviet Prisoners of War,1,13627
1928000,Soviet Prisoners of War,1,13628
1929000,Soviet Prisoners of War,1,13629
1930000,Soviet Prisoners of War,1,13630
1931000,Soviet Prisoners of War,1,13631
1932000,Soviet Prisoners of War,1,13632
1933000,Soviet Prisoners of War,1,13633
1934000,Soviet Prisoners of War,1,13634
1935000,Soviet Prisoners of War,1,13635
1936000,Soviet Prisoners of War,1,13636
1937000,Soviet Prisoners of War,1,13637
1938000,Soviet Prisoners of War,1,13638
1939000,Soviet Prisoners of War,1,13639
1940000,Soviet Prisoners of War,1,13640
1941000,Soviet Prisoners of War,1,13641
1942000,Soviet Prisoners of War,1,13642
1943000,Soviet Prisoners of War,1,13643
1944000,Soviet Prisoners of War,1,13644
1945000,Soviet Prisoners of War,1,13645
1946000,Soviet Prisoners of War,1,13646
1947000,Soviet Prisoners of War,1,13647
1948000,Soviet Prisoners of War,1,13648
1949000,Soviet Prisoners of War,1,13649
1950000,Soviet Prisoners of War,1,13650
1951000,Soviet Prisoners of War,1,13651
1952000,Soviet Prisoners of War,1,13652
1953000,Soviet Prisoners of War,1,13653
