Account Id,Amount,Billing Country,Billing State,Number of Open Opportunities,Covid Risk,Cose Date,CreatedDate (User.csv),Created Date,Expected Amount,Forecast Category,Id (Account.csv),Id (OpportunityHistory.csv),Id (OpportunityLineItem.csv),Id (OpportunityStage.csv),Id (User.csv),Id,Industry,Is Closed,Last Modified Date,Manager Id,Master Label,Name (Account.csv),Name (User.csv),Name,Number of Records,OpportunityId (OpportunityLineItem.csv),Opportunity Id,Owner Id,Segment,SortOrder (OpportunityStage.csv),Sort Order,StageName (OpportunityHistory.csv),Stage Name,System Modstamp,Type
0011I00000EmeRjQAJ,120000,United States,Virginia,1,Safe,1/3/2021,12/28/2020 12:23:57 AM,12/28/2020 2:04:17 AM,90000,Pipeline,0011I00000EmeRjQAJ,0081I00000Y2huBQAR,00k1I00000QHAa7QAH,01J1I00000FZz8bUAD,0051I000001qQ7DQAU,0061I000007S2XlQAK,Biotechnology,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Proposal/Price Quote,Lacus Pede Sagittis Corp.,Rachel Stark,Lacus Pede Sagittis Corp. 7,1,0061I000007S2XlQAK,0061I000007S2XlQAK,0051I000001qQ7DQAU,Small Business,7,,Qualification,Proposal/Price Quote,12/28/2020 11:31:16 PM,
0011I00000EmeRjQAJ,35000,United States,Virginia,1,Safe,11/26/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,3500,Pipeline,0011I00000EmeRjQAJ,0081I00000Y2huHQAR,00k1I00000QHAaEQAX,01J1I00000FZz8aUAD,0051I000001qQ7DQAU,0061I000007S2XrQAK,Biotechnology,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Lacus Pede Sagittis Corp.,Rachel Stark,Lacus Pede Sagittis Corp. 13,1,0061I000007S2XrQAK,0061I000007S2XrQAK,0051I000001qQ7DQAU,Small Business,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRjQAJ,35000,United States,Virginia,1,Safe,11/26/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,3500,Pipeline,0011I00000EmeRjQAJ,0081I00000Y2kGWQAZ,00k1I00000QHAaEQAX,01J1I00000FZz8aUAD,0051I000001qQ7DQAU,0061I000007S2XrQAK,Biotechnology,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Lacus Pede Sagittis Corp.,Rachel Stark,Lacus Pede Sagittis Corp. 13,1,0061I000007S2XrQAK,0061I000007S2XrQAK,0051I000001qQ7DQAU,Small Business,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRjQAJ,20000,United States,Virginia,1,At Risk,11/23/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,2000,Pipeline,0011I00000EmeRjQAJ,0081I00000Y2huIQAR,00k1I00000QHAaFQAX,01J1I00000FZz8aUAD,0051I000001qQ7DQAU,0061I000007S2XsQAK,Biotechnology,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Lacus Pede Sagittis Corp.,Rachel Stark,Covid Lacus Pede Sagittis Corp. 14,1,0061I000007S2XsQAK,0061I000007S2XsQAK,0051I000001qQ7DQAU,Small Business,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRjQAJ,20000,United States,Virginia,1,At Risk,11/23/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,2000,Pipeline,0011I00000EmeRjQAJ,0081I00000Y2kGXQAZ,00k1I00000QHAaFQAX,01J1I00000FZz8aUAD,0051I000001qQ7DQAU,0061I000007S2XsQAK,Biotechnology,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Lacus Pede Sagittis Corp.,Rachel Stark,Covid Lacus Pede Sagittis Corp. 14,1,0061I000007S2XsQAK,0061I000007S2XsQAK,0051I000001qQ7DQAU,Small Business,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRiQAJ,150000,Japan,Connecticut,1,Safe,10/17/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,15000,Pipeline,0011I00000EmeRiQAJ,0081I00000Y2huJQAR,00k1I00000QHAaGQAX,01J1I00000FZz8ZUAT,0051I000001qQ7IQAU,0061I000007S2XtQAK,Biotechnology,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Prospecting,Risus Morbi Metus LLP,Sean Barton,Risus Morbi Metus LLP 15,1,0061I000007S2XtQAK,0061I000007S2XtQAK,0051I000001qQ7IQAU,Enterprise,1,,Qualification,Prospecting,12/28/2020 11:31:18 PM,
0011I00000EmeRhQAJ,15000,United States,South Carolina,1,Safe,11/13/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,1500,Pipeline,0011I00000EmeRhQAJ,0081I00000Y2huRQAR,00k1I00000QHAaOQAX,01J1I00000FZz8ZUAT,0051I000001qQ7DQAU,0061I000007S2Y1QAK,Biotechnology,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Prospecting,Augue Sed Molestie PC,Rachel Stark,Augue Sed Molestie PC 8,1,0061I000007S2Y1QAK,0061I000007S2Y1QAK,0051I000001qQ7DQAU,Small Business,1,,Qualification,Prospecting,12/28/2020 11:31:18 PM,
0011I00000EmeRgQAJ,5000,Canada,Quebec,1,Safe,11/17/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,500,Pipeline,0011I00000EmeRgQAJ,0081I00000Y2huWQAR,00k1I00000QHAaTQAX,01J1I00000FZz8ZUAT,0051I000001qQ7DQAU,0061I000007S2Y6QAK,Chemicals,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Prospecting,Vulputate Velit Corporation,Rachel Stark,Vulputate Velit Corporation 13,1,0061I000007S2Y6QAK,0061I000007S2Y6QAK,0051I000001qQ7DQAU,Enterprise,1,,Qualification,Prospecting,12/28/2020 11:31:18 PM,
0011I00000EmeRfQAJ,150000,Japan,New York,1,Safe,11/1/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,15000,Pipeline,0011I00000EmeRfQAJ,0081I00000Y2huaQAB,00k1I00000QHAaXQAX,01J1I00000FZz8ZUAT,0051I000001qQ7IQAU,0061I000007S2YAQA0,Communications,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Prospecting,Commodo Hendrerit LLC,Sean Barton,Commodo Hendrerit LLC 2,1,0061I000007S2YAQA0,0061I000007S2YAQA0,0051I000001qQ7IQAU,Small Business,1,,Qualification,Prospecting,12/28/2020 11:31:18 PM,
0011I00000EmeReQAJ,50000,New Zealand,California,1,Safe,11/12/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,5000,Pipeline,0011I00000EmeReQAJ,0081I00000Y2hujQAB,00k1I00000QHAagQAH,01J1I00000FZz8aUAD,0051I000001qQ7DQAU,0061I000007S2YJQA0,Communications,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Ipsum Ltd,Rachel Stark,Ipsum Ltd 11,1,0061I000007S2YJQA0,0061I000007S2YJQA0,0051I000001qQ7DQAU,Enterprise,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeReQAJ,50000,New Zealand,California,1,Safe,11/12/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,5000,Pipeline,0011I00000EmeReQAJ,0081I00000Y2kGwQAJ,00k1I00000QHAagQAH,01J1I00000FZz8aUAD,0051I000001qQ7DQAU,0061I000007S2YJQA0,Communications,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Ipsum Ltd,Rachel Stark,Ipsum Ltd 11,1,0061I000007S2YJQA0,0061I000007S2YJQA0,0051I000001qQ7DQAU,Enterprise,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRdQAJ,5000,Japan,Massachusetts,1,Safe,11/27/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,500,Pipeline,0011I00000EmeRdQAJ,0081I00000Y2humQAB,00k1I00000QHAajQAH,01J1I00000FZz8aUAD,0051I000001qQ7DQAU,0061I000007S2YMQA0,Communications,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Adipiscing Inc.,Rachel Stark,Adipiscing Inc. 14,1,0061I000007S2YMQA0,0061I000007S2YMQA0,0051I000001qQ7DQAU,Enterprise,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRdQAJ,5000,Japan,Massachusetts,1,Safe,11/27/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,500,Pipeline,0011I00000EmeRdQAJ,0081I00000Y2kGzQAJ,00k1I00000QHAajQAH,01J1I00000FZz8aUAD,0051I000001qQ7DQAU,0061I000007S2YMQA0,Communications,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Adipiscing Inc.,Rachel Stark,Adipiscing Inc. 14,1,0061I000007S2YMQA0,0061I000007S2YMQA0,0051I000001qQ7DQAU,Enterprise,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRcQAJ,35000,United States,Michigan,1,Safe,10/16/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,3500,Pipeline,0011I00000EmeRcQAJ,0081I00000Y2huoQAB,00k1I00000QHAalQAH,01J1I00000FZz8aUAD,0051I000001qQ7IQAU,0061I000007S2YOQA0,Communications,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Nulla Corporation,Sean Barton,Nulla Corporation 1,1,0061I000007S2YOQA0,0061I000007S2YOQA0,0051I000001qQ7IQAU,Commercial,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRcQAJ,35000,United States,Michigan,1,Safe,10/16/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,3500,Pipeline,0011I00000EmeRcQAJ,0081I00000Y2kH1QAJ,00k1I00000QHAalQAH,01J1I00000FZz8aUAD,0051I000001qQ7IQAU,0061I000007S2YOQA0,Communications,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Nulla Corporation,Sean Barton,Nulla Corporation 1,1,0061I000007S2YOQA0,0061I000007S2YOQA0,0051I000001qQ7IQAU,Commercial,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRaQAJ,15000,Canada,Manitoba,1,Safe,10/25/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,3000,Pipeline,0011I00000EmeRaQAJ,0081I00000Y2huyQAB,00k1I00000QHAavQAH,01J1I00000FZz8gUAD,0051I000001qQ7DQAU,0061I000007S2YYQA0,Construction,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Needs Analysis,Mauris Eu Elit Foundation,Rachel Stark,Mauris Eu Elit Foundation 11,1,0061I000007S2YYQA0,0061I000007S2YYQA0,0051I000001qQ7DQAU,Commercial,3,,Qualification,Needs Analysis,12/28/2020 11:31:18 PM,
0011I00000EmeRaQAJ,120000,Canada,Manitoba,1,Safe,10/18/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,24000,Pipeline,0011I00000EmeRaQAJ,0081I00000Y2huzQAB,00k1I00000QHAawQAH,01J1I00000FZz8gUAD,0051I000001qQ7DQAU,0061I000007S2YZQA0,Construction,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Needs Analysis,Mauris Eu Elit Foundation,Rachel Stark,Mauris Eu Elit Foundation 12,1,0061I000007S2YZQA0,0061I000007S2YZQA0,0051I000001qQ7DQAU,Commercial,3,,Qualification,Needs Analysis,12/28/2020 11:31:18 PM,
0011I00000EmeRaQAJ,100000,Canada,Manitoba,1,Safe,10/16/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,20000,Pipeline,0011I00000EmeRaQAJ,0081I00000Y2hv0QAB,00k1I00000QHAaxQAH,01J1I00000FZz8gUAD,0051I000001qQ7DQAU,0061I000007S2YaQAK,Construction,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Needs Analysis,Mauris Eu Elit Foundation,Rachel Stark,Mauris Eu Elit Foundation 13,1,0061I000007S2YaQAK,0061I000007S2YaQAK,0051I000001qQ7DQAU,Commercial,3,,Qualification,Needs Analysis,12/28/2020 11:31:18 PM,
0011I00000EmeRaQAJ,10000,Canada,Manitoba,1,Safe,10/28/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,5000,Pipeline,0011I00000EmeRaQAJ,0081I00000Y2hv1QAB,00k1I00000QHAayQAH,01J1I00000FZz8cUAD,0051I000001qQ7DQAU,0061I000007S2YbQAK,Construction,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Value Proposition,Mauris Eu Elit Foundation,Rachel Stark,Mauris Eu Elit Foundation 14,1,0061I000007S2YbQAK,0061I000007S2YbQAK,0051I000001qQ7DQAU,Commercial,4,,Qualification,Value Proposition,12/28/2020 11:31:18 PM,
0011I00000EmeRaQAJ,30000,Canada,Manitoba,1,At Risk,12/31/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,15000,Pipeline,0011I00000EmeRaQAJ,0081I00000Y2hv4QAB,00k1I00000QHAb1QAH,01J1I00000FZz8cUAD,0051I000001qQ7DQAU,0061I000007S2YeQAK,Construction,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Value Proposition,Mauris Eu Elit Foundation,Rachel Stark,Covid Mauris Eu Elit Foundation 2,1,0061I000007S2YeQAK,0061I000007S2YeQAK,0051I000001qQ7DQAU,Commercial,4,,Qualification,Value Proposition,12/28/2020 11:31:18 PM,
0011I00000EmeRaQAJ,50000,Canada,Manitoba,1,Safe,11/29/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,25000,Pipeline,0011I00000EmeRaQAJ,0081I00000Y2hv8QAB,00k1I00000QHAb5QAH,01J1I00000FZz8cUAD,0051I000001qQ7DQAU,0061I000007S2YiQAK,Construction,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Value Proposition,Mauris Eu Elit Foundation,Rachel Stark,Mauris Eu Elit Foundation 6,1,0061I000007S2YiQAK,0061I000007S2YiQAK,0051I000001qQ7DQAU,Commercial,4,,Qualification,Value Proposition,12/28/2020 11:31:18 PM,
0011I00000EmeRZQAZ,50000,United States,Kentucky,1,Safe,12/14/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,30000,Pipeline,0011I00000EmeRZQAZ,0081I00000Y2hvDQAR,00k1I00000QHAbAQAX,01J1I00000FZz8fUAD,0051I000001qQ7DQAU,0061I000007S2YnQAK,Consulting,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Id. Decision Makers,Mollis LLC,Rachel Stark,Mollis LLC 11,1,0061I000007S2YnQAK,0061I000007S2YnQAK,0051I000001qQ7DQAU,Small Business,5,,Qualification,Id. Decision Makers,12/28/2020 11:31:18 PM,
0011I00000EmeRZQAZ,40000,United States,Kentucky,1,Safe,12/22/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,24000,Pipeline,0011I00000EmeRZQAZ,0081I00000Y2hvEQAR,00k1I00000QHAbBQAX,01J1I00000FZz8fUAD,0051I000001qQ7DQAU,0061I000007S2YoQAK,Consulting,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Id. Decision Makers,Mollis LLC,Rachel Stark,Mollis LLC 12,1,0061I000007S2YoQAK,0061I000007S2YoQAK,0051I000001qQ7DQAU,Small Business,5,,Qualification,Id. Decision Makers,12/28/2020 11:31:18 PM,
0011I00000EmeRZQAZ,100000,United States,Kentucky,1,Safe,11/1/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,70000,Pipeline,0011I00000EmeRZQAZ,0081I00000Y2hvHQAR,00k1I00000QHAbEQAX,01J1I00000FZz8iUAD,0051I000001qQ7DQAU,0061I000007S2YrQAK,Consulting,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Perception Analysis,Mollis LLC,Rachel Stark,Mollis LLC 15,1,0061I000007S2YrQAK,0061I000007S2YrQAK,0051I000001qQ7DQAU,Small Business,6,,Qualification,Perception Analysis,12/28/2020 11:31:18 PM,
0011I00000EmeRYQAZ,30000,Germany,Bayern,1,At Risk,11/1/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,21000,Pipeline,0011I00000EmeRYQAZ,0081I00000Y2hvLQAR,00k1I00000QHAbIQAX,01J1I00000FZz8iUAD,0051I000001qQ7IQAU,0061I000007S2YvQAK,Education,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Perception Analysis,Donec Vitae Inc.,Sean Barton,Covid Donec Vitae Inc. 4,1,0061I000007S2YvQAK,0061I000007S2YvQAK,0051I000001qQ7IQAU,Commercial,6,,Qualification,Perception Analysis,12/28/2020 11:31:18 PM,
0011I00000EmeRXQAZ,35000,Canada,British Columbia,1,Safe,12/15/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,26250,Pipeline,0011I00000EmeRXQAZ,0081I00000Y2hvNQAR,00k1I00000QHAbKQAX,01J1I00000FZz8bUAD,0051I000001qQ7DQAU,0061I000007S2YxQAK,Electronics,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Proposal/Price Quote,Interdum Corporation,Rachel Stark,Interdum Corporation 6,1,0061I000007S2YxQAK,0061I000007S2YxQAK,0051I000001qQ7DQAU,Commercial,7,,Qualification,Proposal/Price Quote,12/28/2020 11:31:18 PM,
0011I00000EmeRUQAZ,50000,Japan,California,1,Safe,12/4/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,5000,Pipeline,0011I00000EmeRUQAZ,0081I00000Y2hvhQAB,00k1I00000QHAbeQAH,01J1I00000FZz8ZUAT,0051I000001qQ7DQAU,0061I000007S2ZHQA0,Energy,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Prospecting,Augue Sed Company,Rachel Stark,Augue Sed Company 11,1,0061I000007S2ZHQA0,0061I000007S2ZHQA0,0051I000001qQ7DQAU,Small Business,1,,Qualification,Prospecting,12/28/2020 11:31:18 PM,
0011I00000EmeRTQAZ,5000,United States,Colorado,1,Safe,10/24/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,500,Pipeline,0011I00000EmeRTQAZ,0081I00000Y2hvjQAB,00k1I00000QHAbgQAH,01J1I00000FZz8ZUAT,0051I000001qQ7IQAU,0061I000007S2ZJQA0,Hospitality,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Prospecting,Magnis Dis Parturient Limited,Sean Barton,Magnis Dis Parturient Limited 13,1,0061I000007S2ZJQA0,0061I000007S2ZJQA0,0051I000001qQ7IQAU,Enterprise,1,,Qualification,Prospecting,12/28/2020 11:31:18 PM,
0011I00000EmeRTQAZ,10000,United States,Colorado,1,At Risk,11/16/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,1000,Pipeline,0011I00000EmeRTQAZ,0081I00000Y2hvrQAB,00k1I00000QHAboQAH,01J1I00000FZz8aUAD,0051I000001qQ7IQAU,0061I000007S2ZRQA0,Hospitality,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Magnis Dis Parturient Limited,Sean Barton,Covid Magnis Dis Parturient Limited 6,1,0061I000007S2ZRQA0,0061I000007S2ZRQA0,0051I000001qQ7IQAU,Enterprise,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRTQAZ,10000,United States,Colorado,1,At Risk,11/16/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,1000,Pipeline,0011I00000EmeRTQAZ,0081I00000Y2kI0QAJ,00k1I00000QHAboQAH,01J1I00000FZz8aUAD,0051I000001qQ7IQAU,0061I000007S2ZRQA0,Hospitality,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Magnis Dis Parturient Limited,Sean Barton,Covid Magnis Dis Parturient Limited 6,1,0061I000007S2ZRQA0,0061I000007S2ZRQA0,0051I000001qQ7IQAU,Enterprise,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRRQAZ,30000,United Kingdom,England,1,Safe,10/27/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,3000,Pipeline,0011I00000EmeRRQAZ,0081I00000Y2hvuQAB,00k1I00000QHAbrQAH,01J1I00000FZz8aUAD,0051I000001qQ7IQAU,0061I000007S2ZUQA0,Telecommunications,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Ornare In Foundation,Sean Barton,Ornare In Foundation 9,1,0061I000007S2ZUQA0,0061I000007S2ZUQA0,0051I000001qQ7IQAU,Commercial,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRRQAZ,30000,United Kingdom,England,1,Safe,10/27/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,3000,Pipeline,0011I00000EmeRRQAZ,0081I00000Y2kI3QAJ,00k1I00000QHAbrQAH,01J1I00000FZz8aUAD,0051I000001qQ7IQAU,0061I000007S2ZUQA0,Telecommunications,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Ornare In Foundation,Sean Barton,Ornare In Foundation 9,1,0061I000007S2ZUQA0,0061I000007S2ZUQA0,0051I000001qQ7IQAU,Commercial,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRRQAZ,50000,United Kingdom,England,1,Safe,12/1/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,5000,Pipeline,0011I00000EmeRRQAZ,0081I00000Y2hvyQAB,00k1I00000QHAbvQAH,01J1I00000FZz8aUAD,0051I000001qQ7IQAU,0061I000007S2ZYQA0,Telecommunications,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Ornare In Foundation,Sean Barton,Ornare In Foundation 13,1,0061I000007S2ZYQA0,0061I000007S2ZYQA0,0051I000001qQ7IQAU,Commercial,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRRQAZ,50000,United Kingdom,England,1,Safe,12/1/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,5000,Pipeline,0011I00000EmeRRQAZ,0081I00000Y2kI7QAJ,00k1I00000QHAbvQAH,01J1I00000FZz8aUAD,0051I000001qQ7IQAU,0061I000007S2ZYQA0,Telecommunications,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Qualification,Ornare In Foundation,Sean Barton,Ornare In Foundation 13,1,0061I000007S2ZYQA0,0061I000007S2ZYQA0,0051I000001qQ7IQAU,Commercial,2,,Qualification,Qualification,12/28/2020 11:31:18 PM,
0011I00000EmeRRQAZ,5000,United Kingdom,England,1,Safe,11/4/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,1000,Pipeline,0011I00000EmeRRQAZ,0081I00000Y2hw0QAB,00k1I00000QHAbxQAH,01J1I00000FZz8gUAD,0051I000001qQ7IQAU,0061I000007S2ZaQAK,Telecommunications,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Needs Analysis,Ornare In Foundation,Sean Barton,Ornare In Foundation 15,1,0061I000007S2ZaQAK,0061I000007S2ZaQAK,0051I000001qQ7IQAU,Commercial,3,,Qualification,Needs Analysis,12/28/2020 11:31:18 PM,
0011I00000EmeRQQAZ,15000,United States,Ohio,1,Safe,11/22/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,3000,Pipeline,0011I00000EmeRQQAZ,0081I00000Y2hw5QAB,00k1I00000QHAc2QAH,01J1I00000FZz8gUAD,0051I000001qQ7DQAU,0061I000007S2ZfQAK,Transportation,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Needs Analysis,Facilisis Lorem Tristique Corp.,Rachel Stark,Facilisis Lorem Tristique Corp. 5,1,0061I000007S2ZfQAK,0061I000007S2ZfQAK,0051I000001qQ7DQAU,Enterprise,3,,Qualification,Needs Analysis,12/28/2020 11:31:18 PM,
0011I00000EmeRQQAZ,120000,United States,Ohio,1,Safe,11/27/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,24000,Pipeline,0011I00000EmeRQQAZ,0081I00000Y2hw6QAB,00k1I00000QHAc3QAH,01J1I00000FZz8gUAD,0051I000001qQ7DQAU,0061I000007S2ZgQAK,Transportation,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Needs Analysis,Facilisis Lorem Tristique Corp.,Rachel Stark,Facilisis Lorem Tristique Corp. 6,1,0061I000007S2ZgQAK,0061I000007S2ZgQAK,0051I000001qQ7DQAU,Enterprise,3,,Qualification,Needs Analysis,12/28/2020 11:31:18 PM,
0011I00000EmeRPQAZ,100000,Japan,Texas,1,Safe,11/29/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,50000,Pipeline,0011I00000EmeRPQAZ,0081I00000Y2hwIQAR,00k1I00000QHAcFQAX,01J1I00000FZz8cUAD,0051I000001qQ7IQAU,0061I000007S2ZsQAK,Agriculture,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Value Proposition,Neque Pellentesque Massa Associates,Sean Barton,Neque Pellentesque Massa Associates 3,1,0061I000007S2ZsQAK,0061I000007S2ZsQAK,0051I000001qQ7IQAU,Enterprise,4,,Qualification,Value Proposition,12/28/2020 11:31:18 PM,
0011I00000EmeRPQAZ,10000,Japan,Texas,1,At Risk,10/31/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,5000,Pipeline,0011I00000EmeRPQAZ,0081I00000Y2hwJQAR,00k1I00000QHAcGQAX,01J1I00000FZz8cUAD,0051I000001qQ7IQAU,0061I000007S2ZtQAK,Agriculture,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Value Proposition,Neque Pellentesque Massa Associates,Sean Barton,Covid Neque Pellentesque Massa Associates 4,1,0061I000007S2ZtQAK,0061I000007S2ZtQAK,0051I000001qQ7IQAU,Enterprise,4,,Qualification,Value Proposition,12/28/2020 11:31:18 PM,
0011I00000EmeROQAZ,20000,Canada,Manitoba,1,At Risk,11/11/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:19 AM,10000,Pipeline,0011I00000EmeROQAZ,0081I00000Y2hwOQAR,00k1I00000QHAcLQAX,01J1I00000FZz8cUAD,0051I000001qQ7IQAU,0061I000007S2ZyQAK,Agriculture,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Value Proposition,Phasellus Consulting,Sean Barton,Covid Phasellus Consulting 9,1,0061I000007S2ZyQAK,0061I000007S2ZyQAK,0051I000001qQ7IQAU,Small Business,4,,Qualification,Value Proposition,12/28/2020 11:31:18 PM,
0011I00000EmeRNQAZ,150000,Japan,California,1,Safe,10/28/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,75000,Pipeline,0011I00000EmeRNQAZ,0081I00000Y2hwPQAR,00k1I00000QHAcMQAX,01J1I00000FZz8cUAD,0051I000001qQ7DQAU,0061I000007S2ZzQAK,Agriculture,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Value Proposition,Sapien PC,Rachel Stark,Sapien PC 10,1,0061I000007S2ZzQAK,0061I000007S2ZzQAK,0051I000001qQ7DQAU,Enterprise,4,,Qualification,Value Proposition,12/28/2020 11:31:18 PM,
0011I00000EmeRNQAZ,85000,Japan,California,1,Safe,11/9/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:19 AM,51000,Pipeline,0011I00000EmeRNQAZ,0081I00000Y2hwTQAR,00k1I00000QHAcQQAX,01J1I00000FZz8fUAD,0051I000001qQ7DQAU,0061I000007S2a3QAC,Agriculture,False,1/2/2021 10:37:19 AM,0051I000000KVf7QAG,Id. Decision Makers,Sapien PC,Rachel Stark,Sapien PC 14,1,0061I000007S2a3QAC,0061I000007S2a3QAC,0051I000001qQ7DQAU,Enterprise,5,,Qualification,Id. Decision Makers,12/28/2020 11:31:18 PM,
